technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Rotary Tablet Press,Cam Tracks and Follower Mechanism,0.9,"Controls the vertical movement of punches for filling, compression, and ejection cycles; a standard mechanical subassembly.",Stainless steel,0.95,Proposed by Agent1 as key material for Cam Tracks And Follower Mechanism,722000.0,Russia,metric tons,0.0,3.9,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Cam Tracks and Follower Mechanism,0.9,"Controls the vertical movement of punches for filling, compression, and ejection cycles; a standard mechanical subassembly.",Stainless steel,0.95,Proposed by Agent1 as key material for Cam Tracks And Follower Mechanism,722000.0,South Korea,metric tons,0.0,2.5,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Cam Tracks and Follower Mechanism,0.9,"Controls the vertical movement of punches for filling, compression, and ejection cycles; a standard mechanical subassembly.",Boron carbide,0.683,Proposed by Agent2 as key material for Cam Tracks And Follower Mechanism,284920.0,China,metric tons,0.0,45.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Rotary Tablet Press,Cam Tracks and Follower Mechanism,0.9,"Controls the vertical movement of punches for filling, compression, and ejection cycles; a standard mechanical subassembly.",Boron carbide,0.683,Proposed by Agent2 as key material for Cam Tracks And Follower Mechanism,284920.0,United States,metric tons,0.0,30.0,0.55,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Rotary Tablet Press,Cam Tracks and Follower Mechanism,0.9,"Controls the vertical movement of punches for filling, compression, and ejection cycles; a standard mechanical subassembly.",Boron carbide,0.683,Proposed by Agent2 as key material for Cam Tracks And Follower Mechanism,284920.0,Russia,metric tons,0.0,10.0,0.5,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Rotary Tablet Press,Cam Tracks and Follower Mechanism,0.9,"Controls the vertical movement of punches for filling, compression, and ejection cycles; a standard mechanical subassembly.",Boron carbide,0.683,Proposed by Agent2 as key material for Cam Tracks And Follower Mechanism,284920.0,Turkey,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Boron carbide,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Stainless steel,0.95,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,722000.0,China,metric tons,0.0,29.6,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Stainless steel,0.95,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,722000.0,India,metric tons,0.0,7.6,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Stainless steel,0.95,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,722000.0,Japan,metric tons,0.0,3.7,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Stainless steel,0.95,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,722000.0,Russia,metric tons,0.0,3.9,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Stainless steel,0.95,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,722000.0,South Korea,metric tons,0.0,2.5,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Copper,0.917,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Copper,0.917,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Copper,0.917,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Copper,0.917,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Copper,0.917,Proposed by Agent1 as key material for Main Drive Motor And Gearbox,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Aluminum,0.783,Proposed by Agent3 as key material for Main Drive Motor And Gearbox,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Aluminum,0.783,Proposed by Agent3 as key material for Main Drive Motor And Gearbox,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Aluminum,0.783,Proposed by Agent3 as key material for Main Drive Motor And Gearbox,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Aluminum,0.783,Proposed by Agent3 as key material for Main Drive Motor And Gearbox,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Main Drive Motor and Gearbox,0.9,"Provides mechanical power to rotate the turret and operate mechanical components; separate, standardized motor and gearbox assemblies.",Aluminum,0.783,Proposed by Agent3 as key material for Main Drive Motor And Gearbox,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Guidance Control Unit for Aerial Device,0.9,"Electronic control units manage speed, pressure, and other process parameters; usually a modular system.",Silicon,0.95,Proposed by Agent1 as key material for Control System,280469.0,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Guidance Control Unit for Aerial Device,0.9,"Electronic control units manage speed, pressure, and other process parameters; usually a modular system.",Silicon,0.95,Proposed by Agent1 as key material for Control System,280469.0,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Guidance Control Unit for Aerial Device,0.9,"Electronic control units manage speed, pressure, and other process parameters; usually a modular system.",Silicon,0.95,Proposed by Agent1 as key material for Control System,280469.0,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Guidance Control Unit for Aerial Device,0.9,"Electronic control units manage speed, pressure, and other process parameters; usually a modular system.",Silicon,0.95,Proposed by Agent1 as key material for Control System,280469.0,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Rotary Tablet Press,Guidance Control Unit for Aerial Device,0.9,"Electronic control units manage speed, pressure, and other process parameters; usually a modular system.",Silicon,0.95,Proposed by Agent1 as key material for Control System,280469.0,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
