technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Real-Time PCR Thermocycler,Control Electronics and Microprocessor Board,0.93,Strong consensus and high confidence across agents; fundamental for device control and processing.,Aluminum,0.675,Proposed by Agent2 as key material for Control Electronics And Microprocessor Board,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,Control Electronics and Microprocessor Board,0.93,Strong consensus and high confidence across agents; fundamental for device control and processing.,Aluminum,0.675,Proposed by Agent2 as key material for Control Electronics And Microprocessor Board,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Borosilicate glass,0.9,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),700800.0,China,metric tons,4700000.0,40.0,0.883,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Borosilicate glass,0.9,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),700800.0,United States,metric tons,1660000.0,14.0,0.843,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Borosilicate glass,0.9,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),700800.0,Germany,metric tons,1266666.6666666667,12.33,0.81,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Borosilicate glass,0.9,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),700800.0,India,metric tons,840000.0,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Borosilicate glass,0.9,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),700800.0,Japan,metric tons,893333.3333333334,7.67,0.783,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Aluminum,0.617,Proposed by Agent2 as key material for User Interface Module (display And Keypad/touchscreen),280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Aluminum,0.617,Proposed by Agent2 as key material for User Interface Module (display And Keypad/touchscreen),280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Aluminum,0.617,Proposed by Agent2 as key material for User Interface Module (display And Keypad/touchscreen),280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Aluminum,0.617,Proposed by Agent2 as key material for User Interface Module (display And Keypad/touchscreen),280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Aluminum,0.617,Proposed by Agent2 as key material for User Interface Module (display And Keypad/touchscreen),280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Acrylonitrile butadiene styrene,0.7,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),390330.0,China,metric tons,5233333.333333333,47.67,0.917,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Acrylonitrile butadiene styrene,0.7,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),390330.0,United States,metric tons,1463333.3333333333,13.33,0.88,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Acrylonitrile butadiene styrene,0.7,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),390330.0,South Korea,metric tons,865333.3333333334,8.0,0.833,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Acrylonitrile butadiene styrene,0.7,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),390330.0,Japan,metric tons,757333.3333333334,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Real-Time PCR Thermocycler,User Interface Module (Display and Keypad/Touchscreen),0.87,Consistent support with moderate to high confidence; important for user interaction and control input.,Acrylonitrile butadiene styrene,0.7,Proposed by Agent1 as key material for User Interface Module (display And Keypad/touchscreen),390330.0,Germany,metric tons,593333.3333333334,5.33,0.783,LLM fallback cache (previously computed) - no USGS data available for Acrylonitrile butadiene styrene,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Aluminum,0.9,Proposed by Agent1 as key material for Chassis Enclosure,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Aluminum,0.9,Proposed by Agent1 as key material for Chassis Enclosure,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Aluminum,0.9,Proposed by Agent1 as key material for Chassis Enclosure,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Aluminum,0.9,Proposed by Agent1 as key material for Chassis Enclosure,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Aluminum,0.9,Proposed by Agent1 as key material for Chassis Enclosure,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Stainless steel,0.817,Proposed by Agent2 as key material for Chassis Enclosure,722000.0,China,metric tons,0.0,29.6,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Stainless steel,0.817,Proposed by Agent2 as key material for Chassis Enclosure,722000.0,India,metric tons,0.0,7.6,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Stainless steel,0.817,Proposed by Agent2 as key material for Chassis Enclosure,722000.0,Japan,metric tons,0.0,3.7,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Stainless steel,0.817,Proposed by Agent2 as key material for Chassis Enclosure,722000.0,Russia,metric tons,0.0,3.9,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
Real-Time PCR Thermocycler,Chassis Enclosure,0.82,Supported by multiple agents and highlighted in critiques; necessary for housing and protecting device components.,Stainless steel,0.817,Proposed by Agent2 as key material for Chassis Enclosure,722000.0,South Korea,metric tons,0.0,2.5,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel,constituent,
