agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
1,d4v1v1,Hydroponic Systems,Structural Frame,0.87,Strong support from four agents; provides necessary support structure for the system.,Polyvinyl chloride,0.85,"PVC is used as a lightweight, corrosion resistant structural material and economically viable alternative to aluminum.",390410,Germany,metric tons,0.0,7.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
1,d4v1v1,Hydroponic Systems,Structural Frame,0.87,Strong support from four agents; provides necessary support structure for the system.,Polyvinyl chloride,0.85,"PVC is used as a lightweight, corrosion resistant structural material and economically viable alternative to aluminum.",390410,Italy,metric tons,0.0,5.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
1,d4v1v1,Hydroponic Systems,Structural Frame,0.87,Strong support from four agents; provides necessary support structure for the system.,Polyvinyl chloride,0.85,"PVC is used as a lightweight, corrosion resistant structural material and economically viable alternative to aluminum.",390410,United States,metric tons,0.0,4.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Copper,0.85,"Copper is essential for air pump electrical components, standard choice due to conductivity.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Copper,0.85,"Copper is essential for air pump electrical components, standard choice due to conductivity.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Copper,0.85,"Copper is essential for air pump electrical components, standard choice due to conductivity.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Copper,0.85,"Copper is essential for air pump electrical components, standard choice due to conductivity.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Copper,0.85,"Copper is essential for air pump electrical components, standard choice due to conductivity.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Polyethylene,0.8,Polyethylene is commonly used for air stones and tubing due to chemical and water resistance.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Polyethylene,0.8,Polyethylene is commonly used for air stones and tubing due to chemical and water resistance.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Polyethylene,0.8,Polyethylene is commonly used for air stones and tubing due to chemical and water resistance.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Polyethylene,0.8,Polyethylene is commonly used for air stones and tubing due to chemical and water resistance.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Polyethylene,0.8,Polyethylene is commonly used for air stones and tubing due to chemical and water resistance.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Stainless steel,0.65,Stainless steel is sometimes used in durable air stones or pump internal parts due to corrosion resistance but less prevalent.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Stainless steel,0.65,Stainless steel is sometimes used in durable air stones or pump internal parts due to corrosion resistance but less prevalent.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Stainless steel,0.65,Stainless steel is sometimes used in durable air stones or pump internal parts due to corrosion resistance but less prevalent.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Stainless steel,0.65,Stainless steel is sometimes used in durable air stones or pump internal parts due to corrosion resistance but less prevalent.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d4v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.86,Two agents support it with good confidence; important for oxygenation of nutrient solution.,Stainless steel,0.65,Stainless steel is sometimes used in durable air stones or pump internal parts due to corrosion resistance but less prevalent.,722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
1,d4v1v1,Hydroponic Systems,Environmental Control Unit,0.85,Supported by two agents with good confidence; controls climate variables critical for plant health.,Copper,0.9,Copper is essential for electrical wiring and heat exchangers within ECU for excellent conductivity.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Environmental Control Unit,0.85,Supported by two agents with good confidence; controls climate variables critical for plant health.,Copper,0.9,Copper is essential for electrical wiring and heat exchangers within ECU for excellent conductivity.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Environmental Control Unit,0.85,Supported by two agents with good confidence; controls climate variables critical for plant health.,Copper,0.9,Copper is essential for electrical wiring and heat exchangers within ECU for excellent conductivity.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Environmental Control Unit,0.85,Supported by two agents with good confidence; controls climate variables critical for plant health.,Copper,0.9,Copper is essential for electrical wiring and heat exchangers within ECU for excellent conductivity.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
1,d4v1v1,Hydroponic Systems,Environmental Control Unit,0.85,Supported by two agents with good confidence; controls climate variables critical for plant health.,Copper,0.9,Copper is essential for electrical wiring and heat exchangers within ECU for excellent conductivity.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
